id,name,height,weight,lang,types
492,shaymin-land,2,21,"[['シェイミ', 'ja-Hrkt'], ['Shaymin', 'roomaji'], ['쉐이미', 'ko'], ['謝米', 'zh-Hant'], ['Shaymin', 'fr'], ['Shaymin', 'de'], ['Shaymin', 'es'], ['Shaymin', 'it'], ['Shaymin', 'en'], ['シェイミ', 'ja'], ['谢米', 'zh-Hans']]","[[1, 'grass']]"
493,arceus,32,3200,"[['アルセウス', 'ja-Hrkt'], ['Arceus', 'roomaji'], ['아르세우스', 'ko'], ['阿爾宙斯', 'zh-Hant'], ['Arceus', 'fr'], ['Arceus', 'de'], ['Arceus', 'es'], ['Arceus', 'it'], ['Arceus', 'en'], ['アルセウス', 'ja'], ['阿尔宙斯', 'zh-Hans']]","[[1, 'normal']]"
494,victini,4,40,"[['ビクティニ', 'ja-Hrkt'], ['Victini', 'roomaji'], ['비크티니', 'ko'], ['比克提尼', 'zh-Hant'], ['Victini', 'fr'], ['Victini', 'de'], ['Victini', 'es'], ['Victini', 'it'], ['Victini', 'en'], ['ビクティニ', 'ja'], ['比克提尼', 'zh-Hans']]","[[1, 'psychic'], [2, 'fire']]"
495,snivy,6,81,"[['ツタージャ', 'ja-Hrkt'], ['Tsutarja', 'roomaji'], ['주리비얀', 'ko'], ['藤藤蛇', 'zh-Hant'], ['Vipélierre', 'fr'], ['Serpifeu', 'de'], ['Snivy', 'es'], ['Snivy', 'it'], ['Snivy', 'en'], ['ツタージャ', 'ja'], ['藤藤蛇', 'zh-Hans']]","[[1, 'grass']]"
496,servine,8,160,"[['ジャノビー', 'ja-Hrkt'], ['Janovy', 'roomaji'], ['샤비', 'ko'], ['青藤蛇', 'zh-Hant'], ['Lianaja', 'fr'], ['Efoserp', 'de'], ['Servine', 'es'], ['Servine', 'it'], ['Servine', 'en'], ['ジャノビー', 'ja'], ['青藤蛇', 'zh-Hans']]","[[1, 'grass']]"
497,serperior,33,630,"[['ジャローダ', 'ja-Hrkt'], ['Jalorda', 'roomaji'], ['샤로다', 'ko'], ['君主蛇', 'zh-Hant'], ['Majaspic', 'fr'], ['Serpiroyal', 'de'], ['Serperior', 'es'], ['Serperior', 'it'], ['Serperior', 'en'], ['ジャローダ', 'ja'], ['君主蛇', 'zh-Hans']]","[[1, 'grass']]"
498,tepig,5,99,"[['ポカブ', 'ja-Hrkt'], ['Pokabu', 'roomaji'], ['뚜꾸리', 'ko'], ['暖暖豬', 'zh-Hant'], ['Gruikui', 'fr'], ['Floink', 'de'], ['Tepig', 'es'], ['Tepig', 'it'], ['Tepig', 'en'], ['ポカブ', 'ja'], ['暖暖猪', 'zh-Hans']]","[[1, 'fire']]"
499,pignite,10,555,"[['チャオブー', 'ja-Hrkt'], ['Chaoboo', 'roomaji'], ['차오꿀', 'ko'], ['炒炒豬', 'zh-Hant'], ['Grotichon', 'fr'], ['Ferkokel', 'de'], ['Pignite', 'es'], ['Pignite', 'it'], ['Pignite', 'en'], ['チャオブー', 'ja'], ['炒炒猪', 'zh-Hans']]","[[1, 'fire'], [2, 'fighting']]"
500,emboar,16,1500,"[['エンブオー', 'ja-Hrkt'], ['Enbuoh', 'roomaji'], ['염무왕', 'ko'], ['炎武王', 'zh-Hant'], ['Roitiflam', 'fr'], ['Flambirex', 'de'], ['Emboar', 'es'], ['Emboar', 'it'], ['Emboar', 'en'], ['エンブオー', 'ja'], ['炎武王', 'zh-Hans']]","[[1, 'fire'], [2, 'fighting']]"
501,oshawott,5,59,"[['ミジュマル', 'ja-Hrkt'], ['Mijumaru', 'roomaji'], ['수댕이', 'ko'], ['水水獺', 'zh-Hant'], ['Moustillon', 'fr'], ['Ottaro', 'de'], ['Oshawott', 'es'], ['Oshawott', 'it'], ['Oshawott', 'en'], ['ミジュマル', 'ja'], ['水水獭', 'zh-Hans']]","[[1, 'water']]"
502,dewott,8,245,"[['フタチマル', 'ja-Hrkt'], ['Futachimaru', 'roomaji'], ['쌍검자비', 'ko'], ['雙刃丸', 'zh-Hant'], ['Mateloutre', 'fr'], ['Zwottronin', 'de'], ['Dewott', 'es'], ['Dewott', 'it'], ['Dewott', 'en'], ['フタチマル', 'ja'], ['双刃丸', 'zh-Hans']]","[[1, 'water']]"
503,samurott,15,946,"[['ダイケンキ', 'ja-Hrkt'], ['Daikenki', 'roomaji'], ['대검귀', 'ko'], ['大劍鬼', 'zh-Hant'], ['Clamiral', 'fr'], ['Admurai', 'de'], ['Samurott', 'es'], ['Samurott', 'it'], ['Samurott', 'en'], ['ダイケンキ', 'ja'], ['大剑鬼', 'zh-Hans']]","[[1, 'water']]"
504,patrat,5,116,"[['ミネズミ', 'ja-Hrkt'], ['Minezumi', 'roomaji'], ['보르쥐', 'ko'], ['探探鼠', 'zh-Hant'], ['Ratentif', 'fr'], ['Nagelotz', 'de'], ['Patrat', 'es'], ['Patrat', 'it'], ['Patrat', 'en'], ['ミネズミ', 'ja'], ['探探鼠', 'zh-Hans']]","[[1, 'normal']]"
505,watchog,11,270,"[['Watchog', 'es'], ['ミルホッグ', 'ja-Hrkt'], ['Miruhog', 'roomaji'], ['보르그', 'ko'], ['步哨鼠', 'zh-Hant'], ['Miradar', 'fr'], ['Kukmarda', 'de'], ['Watchog', 'it'], ['Watchog', 'en'], ['ミルホッグ', 'ja'], ['步哨鼠', 'zh-Hans']]","[[1, 'normal']]"
506,lillipup,4,41,"[['ヨーテリー', 'ja-Hrkt'], ['Yorterrie', 'roomaji'], ['요테리', 'ko'], ['小約克', 'zh-Hant'], ['Ponchiot', 'fr'], ['Yorkleff', 'de'], ['Lillipup', 'es'], ['Lillipup', 'it'], ['Lillipup', 'en'], ['ヨーテリー', 'ja'], ['小约克', 'zh-Hans']]","[[1, 'normal']]"
507,herdier,9,147,"[['ハーデリア', 'ja-Hrkt'], ['Herderrie', 'roomaji'], ['하데리어', 'ko'], ['哈約克', 'zh-Hant'], ['Ponchien', 'fr'], ['Terribark', 'de'], ['Herdier', 'es'], ['Herdier', 'it'], ['Herdier', 'en'], ['ハーデリア', 'ja'], ['哈约克', 'zh-Hans']]","[[1, 'normal']]"
508,stoutland,12,610,"[['ムーランド', 'ja-Hrkt'], ['Mooland', 'roomaji'], ['바랜드', 'ko'], ['長毛狗', 'zh-Hant'], ['Mastouffe', 'fr'], ['Bissbark', 'de'], ['Stoutland', 'es'], ['Stoutland', 'it'], ['Stoutland', 'en'], ['ムーランド', 'ja'], ['长毛狗', 'zh-Hans']]","[[1, 'normal']]"
509,purrloin,4,101,"[['チョロネコ', 'ja-Hrkt'], ['Choroneko', 'roomaji'], ['쌔비냥', 'ko'], ['扒手貓', 'zh-Hant'], ['Chacripan', 'fr'], ['Felilou', 'de'], ['Purrloin', 'es'], ['Purrloin', 'it'], ['Purrloin', 'en'], ['チョロネコ', 'ja'], ['扒手猫', 'zh-Hans']]","[[1, 'dark']]"
510,liepard,11,375,"[['レパルダス', 'ja-Hrkt'], ['Lepardas', 'roomaji'], ['레파르다스', 'ko'], ['酷豹', 'zh-Hant'], ['Léopardus', 'fr'], ['Kleoparda', 'de'], ['Liepard', 'es'], ['Liepard', 'it'], ['Liepard', 'en'], ['レパルダス', 'ja'], ['酷豹', 'zh-Hans']]","[[1, 'dark']]"
511,pansage,6,105,"[['ヤナップ', 'ja-Hrkt'], ['Yanappu', 'roomaji'], ['야나프', 'ko'], ['花椰猴', 'zh-Hant'], ['Feuillajou', 'fr'], ['Vegimak', 'de'], ['Pansage', 'es'], ['Pansage', 'it'], ['Pansage', 'en'], ['ヤナップ', 'ja'], ['花椰猴', 'zh-Hans']]","[[1, 'grass']]"
512,simisage,11,305,"[['ヤナッキー', 'ja-Hrkt'], ['Yanakkie', 'roomaji'], ['야나키', 'ko'], ['花椰猿', 'zh-Hant'], ['Feuiloutan', 'fr'], ['Vegichita', 'de'], ['Simisage', 'es'], ['Simisage', 'it'], ['Simisage', 'en'], ['ヤナッキー', 'ja'], ['花椰猿', 'zh-Hans']]","[[1, 'grass']]"
513,pansear,6,110,"[['バオップ', 'ja-Hrkt'], ['Baoppu', 'roomaji'], ['바오프', 'ko'], ['爆香猴', 'zh-Hant'], ['Flamajou', 'fr'], ['Grillmak', 'de'], ['Pansear', 'es'], ['Pansear', 'it'], ['Pansear', 'en'], ['バオップ', 'ja'], ['爆香猴', 'zh-Hans']]","[[1, 'fire']]"
514,simisear,10,280,"[['バオッキー', 'ja-Hrkt'], ['Baokkie', 'roomaji'], ['바오키', 'ko'], ['爆香猿', 'zh-Hant'], ['Flamoutan', 'fr'], ['Grillchita', 'de'], ['Simisear', 'es'], ['Simisear', 'it'], ['Simisear', 'en'], ['バオッキー', 'ja'], ['爆香猿', 'zh-Hans']]","[[1, 'fire']]"
515,panpour,6,135,"[['ヒヤップ', 'ja-Hrkt'], ['Hiyappu', 'roomaji'], ['앗차프', 'ko'], ['冷水猴', 'zh-Hant'], ['Flotajou', 'fr'], ['Sodamak', 'de'], ['Panpour', 'es'], ['Panpour', 'it'], ['Panpour', 'en'], ['ヒヤップ', 'ja'], ['冷水猴', 'zh-Hans']]","[[1, 'water']]"
516,simipour,10,290,"[['ヒヤッキー', 'ja-Hrkt'], ['Hiyakkie', 'roomaji'], ['앗차키', 'ko'], ['冷水猿', 'zh-Hant'], ['Flotoutan', 'fr'], ['Sodachita', 'de'], ['Simipour', 'es'], ['Simipour', 'it'], ['Simipour', 'en'], ['ヒヤッキー', 'ja'], ['冷水猿', 'zh-Hans']]","[[1, 'water']]"
517,munna,6,233,"[['ムンナ', 'ja-Hrkt'], ['Munna', 'roomaji'], ['몽나', 'ko'], ['食夢夢', 'zh-Hant'], ['Munna', 'fr'], ['Somniam', 'de'], ['Munna', 'es'], ['Munna', 'it'], ['Munna', 'en'], ['ムンナ', 'ja'], ['食梦梦', 'zh-Hans']]","[[1, 'psychic']]"
518,musharna,11,605,"[['ムシャーナ', 'ja-Hrkt'], ['Musharna', 'roomaji'], ['몽얌나', 'ko'], ['夢夢蝕', 'zh-Hant'], ['Mushana', 'fr'], ['Somnivora', 'de'], ['Musharna', 'es'], ['Musharna', 'it'], ['Musharna', 'en'], ['ムシャーナ', 'ja'], ['梦梦蚀', 'zh-Hans']]","[[1, 'psychic']]"
519,pidove,3,21,"[['マメパト', 'ja-Hrkt'], ['Mamepato', 'roomaji'], ['콩둘기', 'ko'], ['豆豆鴿', 'zh-Hant'], ['Poichigeon', 'fr'], ['Dusselgurr', 'de'], ['Pidove', 'es'], ['Pidove', 'it'], ['Pidove', 'en'], ['マメパト', 'ja'], ['豆豆鸽', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
520,tranquill,6,150,"[['ハトーボー', 'ja-Hrkt'], ['Hatoboh', 'roomaji'], ['유토브', 'ko'], ['咕咕鴿', 'zh-Hant'], ['Colombeau', 'fr'], ['Navitaub', 'de'], ['Tranquill', 'es'], ['Tranquill', 'it'], ['Tranquill', 'en'], ['ハトーボー', 'ja'], ['咕咕鸽', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
521,unfezant,12,290,"[['ケンホロウ', 'ja-Hrkt'], ['Kenhallow', 'roomaji'], ['켄호로우', 'ko'], ['高傲雉雞', 'zh-Hant'], ['Déflaisan', 'fr'], ['Fasasnob', 'de'], ['Unfezant', 'es'], ['Unfezant', 'it'], ['Unfezant', 'en'], ['ケンホロウ', 'ja'], ['高傲雉鸡', 'zh-Hans']]","[[1, 'normal'], [2, 'flying']]"
522,blitzle,8,298,"[['シママ', 'ja-Hrkt'], ['Shimama', 'roomaji'], ['줄뮤마', 'ko'], ['斑斑馬', 'zh-Hant'], ['Zébibron', 'fr'], ['Elezeba', 'de'], ['Blitzle', 'es'], ['Blitzle', 'it'], ['Blitzle', 'en'], ['シママ', 'ja'], ['斑斑马', 'zh-Hans']]","[[1, 'electric']]"
523,zebstrika,16,795,"[['ゼブライカ', 'ja-Hrkt'], ['Zebraika', 'roomaji'], ['제브라이카', 'ko'], ['雷電斑馬', 'zh-Hant'], ['Zéblitz', 'fr'], ['Zebritz', 'de'], ['Zebstrika', 'es'], ['Zebstrika', 'it'], ['Zebstrika', 'en'], ['ゼブライカ', 'ja'], ['雷电斑马', 'zh-Hans']]","[[1, 'electric']]"
524,roggenrola,4,180,"[['ダンゴロ', 'ja-Hrkt'], ['Dangoro', 'roomaji'], ['단굴', 'ko'], ['石丸子', 'zh-Hant'], ['Nodulithe', 'fr'], ['Kiesling', 'de'], ['Roggenrola', 'es'], ['Roggenrola', 'it'], ['Roggenrola', 'en'], ['ダンゴロ', 'ja'], ['石丸子', 'zh-Hans']]","[[1, 'rock']]"
525,boldore,9,1020,"[['ガントル', 'ja-Hrkt'], ['Gantle', 'roomaji'], ['암트르', 'ko'], ['地幔岩', 'zh-Hant'], ['Géolithe', 'fr'], ['Sedimantur', 'de'], ['Boldore', 'es'], ['Boldore', 'it'], ['Boldore', 'en'], ['ガントル', 'ja'], ['地幔岩', 'zh-Hans']]","[[1, 'rock']]"
526,gigalith,17,2600,"[['ギガイアス', 'ja-Hrkt'], ['Gigaiath', 'roomaji'], ['기가이어스', 'ko'], ['龐岩怪', 'zh-Hant'], ['Gigalithe', 'fr'], ['Brockoloss', 'de'], ['Gigalith', 'es'], ['Gigalith', 'it'], ['Gigalith', 'en'], ['ギガイアス', 'ja'], ['庞岩怪', 'zh-Hans']]","[[1, 'rock']]"
527,woobat,4,21,"[['コロモリ', 'ja-Hrkt'], ['Koromori', 'roomaji'], ['또르박쥐', 'ko'], ['滾滾蝙蝠', 'zh-Hant'], ['Chovsourir', 'fr'], ['Fleknoil', 'de'], ['Woobat', 'es'], ['Woobat', 'it'], ['Woobat', 'en'], ['コロモリ', 'ja'], ['滚滚蝙蝠', 'zh-Hans']]","[[1, 'psychic'], [2, 'flying']]"
528,swoobat,9,105,"[['ココロモリ', 'ja-Hrkt'], ['Kokoromori', 'roomaji'], ['맘박쥐', 'ko'], ['心蝙蝠', 'zh-Hant'], ['Rhinolove', 'fr'], ['Fletiamo', 'de'], ['Swoobat', 'es'], ['Swoobat', 'it'], ['Swoobat', 'en'], ['ココロモリ', 'ja'], ['心蝙蝠', 'zh-Hans']]","[[1, 'psychic'], [2, 'flying']]"
529,drilbur,3,85,"[['モグリュー', 'ja-Hrkt'], ['Mogurew', 'roomaji'], ['두더류', 'ko'], ['螺釘地鼠', 'zh-Hant'], ['Rototaupe', 'fr'], ['Rotomurf', 'de'], ['Drilbur', 'es'], ['Drilbur', 'it'], ['Drilbur', 'en'], ['モグリュー', 'ja'], ['螺钉地鼠', 'zh-Hans']]","[[1, 'ground']]"
530,excadrill,7,404,"[['ドリュウズ', 'ja-Hrkt'], ['Doryuzu', 'roomaji'], ['몰드류', 'ko'], ['龍頭地鼠', 'zh-Hant'], ['Minotaupe', 'fr'], ['Stalobor', 'de'], ['Excadrill', 'es'], ['Excadrill', 'it'], ['Excadrill', 'en'], ['ドリュウズ', 'ja'], ['龙头地鼠', 'zh-Hans']]","[[1, 'ground'], [2, 'steel']]"
531,audino,11,310,"[['タブンネ', 'ja-Hrkt'], ['Tabunne', 'roomaji'], ['다부니', 'ko'], ['差不多娃娃', 'zh-Hant'], ['Nanméouïe', 'fr'], ['Ohrdoch', 'de'], ['Audino', 'es'], ['Audino', 'it'], ['Audino', 'en'], ['タブンネ', 'ja'], ['差不多娃娃', 'zh-Hans']]","[[1, 'normal']]"
532,timburr,6,125,"[['ドッコラー', 'ja-Hrkt'], ['Dokkorer', 'roomaji'], ['으랏차', 'ko'], ['搬運小匠', 'zh-Hant'], ['Charpenti', 'fr'], ['Praktibalk', 'de'], ['Timburr', 'es'], ['Timburr', 'it'], ['Timburr', 'en'], ['ドッコラー', 'ja'], ['搬运小匠', 'zh-Hans']]","[[1, 'fighting']]"
533,gurdurr,12,400,"[['ドテッコツ', 'ja-Hrkt'], ['Dotekkotsu', 'roomaji'], ['토쇠골', 'ko'], ['鐵骨土人', 'zh-Hant'], ['Ouvrifier', 'fr'], ['Strepoli', 'de'], ['Gurdurr', 'es'], ['Gurdurr', 'it'], ['Gurdurr', 'en'], ['ドテッコツ', 'ja'], ['铁骨土人', 'zh-Hans']]","[[1, 'fighting']]"
534,conkeldurr,14,870,"[['ローブシン', 'ja-Hrkt'], ['Roubushin', 'roomaji'], ['노보청', 'ko'], ['修建老匠', 'zh-Hant'], ['Bétochef', 'fr'], ['Meistagrif', 'de'], ['Conkeldurr', 'es'], ['Conkeldurr', 'it'], ['Conkeldurr', 'en'], ['ローブシン', 'ja'], ['修建老匠', 'zh-Hans']]","[[1, 'fighting']]"
535,tympole,5,45,"[['オタマロ', 'ja-Hrkt'], ['Otamaro', 'roomaji'], ['동챙이', 'ko'], ['圓蝌蚪', 'zh-Hant'], ['Tritonde', 'fr'], ['Schallquap', 'de'], ['Tympole', 'es'], ['Tympole', 'it'], ['Tympole', 'en'], ['オタマロ', 'ja'], ['圆蝌蚪', 'zh-Hans']]","[[1, 'water']]"
536,palpitoad,8,170,"[['ガマガル', 'ja-Hrkt'], ['Gamagaru', 'roomaji'], ['두까비', 'ko'], ['藍蟾蜍', 'zh-Hant'], ['Batracné', 'fr'], ['Mebrana', 'de'], ['Palpitoad', 'es'], ['Palpitoad', 'it'], ['Palpitoad', 'en'], ['ガマガル', 'ja'], ['蓝蟾蜍', 'zh-Hans']]","[[1, 'water'], [2, 'ground']]"
537,seismitoad,15,620,"[['ガマゲロゲ', 'ja-Hrkt'], ['Gamageroge', 'roomaji'], ['두빅굴', 'ko'], ['蟾蜍王', 'zh-Hant'], ['Crapustule', 'fr'], ['Branawarz', 'de'], ['Seismitoad', 'es'], ['Seismitoad', 'it'], ['Seismitoad', 'en'], ['ガマゲロゲ', 'ja'], ['蟾蜍王', 'zh-Hans']]","[[1, 'water'], [2, 'ground']]"
538,throh,13,555,"[['ナゲキ', 'ja-Hrkt'], ['Nageki', 'roomaji'], ['던지미', 'ko'], ['投摔鬼', 'zh-Hant'], ['Judokrak', 'fr'], ['Jiutesto', 'de'], ['Throh', 'es'], ['Throh', 'it'], ['Throh', 'en'], ['ナゲキ', 'ja'], ['投摔鬼', 'zh-Hans']]","[[1, 'fighting']]"
539,sawk,14,510,"[['ダゲキ', 'ja-Hrkt'], ['Dageki', 'roomaji'], ['타격귀', 'ko'], ['打擊鬼', 'zh-Hant'], ['Karaclée', 'fr'], ['Karadonis', 'de'], ['Sawk', 'es'], ['Sawk', 'it'], ['Sawk', 'en'], ['ダゲキ', 'ja'], ['打击鬼', 'zh-Hans']]","[[1, 'fighting']]"
540,sewaddle,3,25,"[['クルミル', 'ja-Hrkt'], ['Kurumiru', 'roomaji'], ['두르보', 'ko'], ['蟲寶包', 'zh-Hant'], ['Larveyette', 'fr'], ['Strawickl', 'de'], ['Sewaddle', 'es'], ['Sewaddle', 'it'], ['Sewaddle', 'en'], ['クルミル', 'ja'], ['虫宝包', 'zh-Hans']]","[[1, 'bug'], [2, 'grass']]"
541,swadloon,5,73,"[['クルマユ', 'ja-Hrkt'], ['Kurumayu', 'roomaji'], ['두르쿤', 'ko'], ['寶包繭', 'zh-Hant'], ['Couverdure', 'fr'], ['Folikon', 'de'], ['Swadloon', 'es'], ['Swadloon', 'it'], ['Swadloon', 'en'], ['クルマユ', 'ja'], ['宝包茧', 'zh-Hans']]","[[1, 'bug'], [2, 'grass']]"
542,leavanny,12,205,"[['ハハコモリ', 'ja-Hrkt'], ['Hahakomori', 'roomaji'], ['모아머', 'ko'], ['保母蟲', 'zh-Hant'], ['Manternel', 'fr'], ['Matrifol', 'de'], ['Leavanny', 'es'], ['Leavanny', 'it'], ['Leavanny', 'en'], ['ハハコモリ', 'ja'], ['保姆虫', 'zh-Hans']]","[[1, 'bug'], [2, 'grass']]"
543,venipede,4,53,"[['フシデ', 'ja-Hrkt'], ['Fushide', 'roomaji'], ['마디네', 'ko'], ['百足蜈蚣', 'zh-Hant'], ['Venipatte', 'fr'], ['Toxiped', 'de'], ['Venipede', 'es'], ['Venipede', 'it'], ['Venipede', 'en'], ['フシデ', 'ja'], ['百足蜈蚣', 'zh-Hans']]","[[1, 'bug'], [2, 'poison']]"
544,whirlipede,12,585,"[['ホイーガ', 'ja-Hrkt'], ['Wheega', 'roomaji'], ['휠구', 'ko'], ['車輪毬', 'zh-Hant'], ['Scobolide', 'fr'], ['Rollum', 'de'], ['Whirlipede', 'es'], ['Whirlipede', 'it'], ['Whirlipede', 'en'], ['ホイーガ', 'ja'], ['车轮球', 'zh-Hans']]","[[1, 'bug'], [2, 'poison']]"
545,scolipede,25,2005,"[['ペンドラー', 'ja-Hrkt'], ['Pendror', 'roomaji'], ['펜드라', 'ko'], ['蜈蚣王', 'zh-Hant'], ['Brutapode', 'fr'], ['Cerapendra', 'de'], ['Scolipede', 'es'], ['Scolipede', 'it'], ['Scolipede', 'en'], ['ペンドラー', 'ja'], ['蜈蚣王', 'zh-Hans']]","[[1, 'bug'], [2, 'poison']]"
546,cottonee,3,6,"[['モンメン', 'ja-Hrkt'], ['Monmen', 'roomaji'], ['소미안', 'ko'], ['木棉球', 'zh-Hant'], ['Doudouvet', 'fr'], ['Waumboll', 'de'], ['Cottonee', 'es'], ['Cottonee', 'it'], ['Cottonee', 'en'], ['モンメン', 'ja'], ['木棉球', 'zh-Hans']]","[[1, 'grass'], [2, 'fairy']]"
547,whimsicott,7,66,"[['エルフーン', 'ja-Hrkt'], ['Elfuun', 'roomaji'], ['엘풍', 'ko'], ['風妖精', 'zh-Hant'], ['Farfaduvet', 'fr'], ['Elfun', 'de'], ['Whimsicott', 'es'], ['Whimsicott', 'it'], ['Whimsicott', 'en'], ['エルフーン', 'ja'], ['风妖精', 'zh-Hans']]","[[1, 'grass'], [2, 'fairy']]"
548,petilil,5,66,"[['チュリネ', 'ja-Hrkt'], ['Churine', 'roomaji'], ['치릴리', 'ko'], ['百合根娃娃', 'zh-Hant'], ['Chlorobule', 'fr'], ['Lilminip', 'de'], ['Petilil', 'es'], ['Petilil', 'it'], ['Petilil', 'en'], ['チュリネ', 'ja'], ['百合根娃娃', 'zh-Hans']]","[[1, 'grass']]"
549,lilligant,11,163,"[['ドレディア', 'ja-Hrkt'], ['Dredear', 'roomaji'], ['드레디어', 'ko'], ['裙兒小姐', 'zh-Hant'], ['Fragilady', 'fr'], ['Dressella', 'de'], ['Lilligant', 'es'], ['Lilligant', 'it'], ['Lilligant', 'en'], ['ドレディア', 'ja'], ['裙儿小姐', 'zh-Hans']]","[[1, 'grass']]"
550,basculin-red-striped,10,180,"[['バスラオ', 'ja-Hrkt'], ['Bassrao', 'roomaji'], ['배쓰나이', 'ko'], ['野蠻鱸魚', 'zh-Hant'], ['Bargantua', 'fr'], ['Barschuft', 'de'], ['Basculin', 'es'], ['Basculin', 'it'], ['Basculin', 'en'], ['バスラオ', 'ja'], ['野蛮鲈鱼', 'zh-Hans']]","[[1, 'water']]"
551,sandile,7,152,"[['メグロコ', 'ja-Hrkt'], ['Meguroco', 'roomaji'], ['깜눈크', 'ko'], ['黑眼鱷', 'zh-Hant'], ['Mascaïman', 'fr'], ['Ganovil', 'de'], ['Sandile', 'es'], ['Sandile', 'it'], ['Sandile', 'en'], ['メグロコ', 'ja'], ['黑眼鳄', 'zh-Hans']]","[[1, 'ground'], [2, 'dark']]"
552,krokorok,10,334,"[['ワルビル', 'ja-Hrkt'], ['Waruvile', 'roomaji'], ['악비르', 'ko'], ['混混鱷', 'zh-Hant'], ['Escroco', 'fr'], ['Rokkaiman', 'de'], ['Krokorok', 'es'], ['Krokorok', 'it'], ['Krokorok', 'en'], ['ワルビル', 'ja'], ['混混鳄', 'zh-Hans']]","[[1, 'ground'], [2, 'dark']]"
553,krookodile,15,963,"[['ワルビアル', 'ja-Hrkt'], ['Waruvial', 'roomaji'], ['악비아르', 'ko'], ['流氓鱷', 'zh-Hant'], ['Crocorible', 'fr'], ['Rabigator', 'de'], ['Krookodile', 'es'], ['Krookodile', 'it'], ['Krookodile', 'en'], ['ワルビアル', 'ja'], ['流氓鳄', 'zh-Hans']]","[[1, 'ground'], [2, 'dark']]"
554,darumaka,6,375,"[['ダルマッカ', 'ja-Hrkt'], ['Darumakka', 'roomaji'], ['달막화', 'ko'], ['火紅不倒翁', 'zh-Hant'], ['Darumarond', 'fr'], ['Flampion', 'de'], ['Darumaka', 'es'], ['Darumaka', 'it'], ['Darumaka', 'en'], ['ダルマッカ', 'ja'], ['火红不倒翁', 'zh-Hans']]","[[1, 'fire']]"
555,darmanitan-standard,13,929,"[['ヒヒダルマ', 'ja-Hrkt'], ['Hihidaruma', 'roomaji'], ['불비달마', 'ko'], ['達摩狒狒', 'zh-Hant'], ['Darumacho', 'fr'], ['Flampivian', 'de'], ['Darmanitan', 'es'], ['Darmanitan', 'it'], ['Darmanitan', 'en'], ['ヒヒダルマ', 'ja'], ['达摩狒狒', 'zh-Hans']]","[[1, 'fire']]"
556,maractus,10,280,"[['マラカッチ', 'ja-Hrkt'], ['Maracacchi', 'roomaji'], ['마라카치', 'ko'], ['沙鈴仙人掌', 'zh-Hant'], ['Maracachi', 'fr'], ['Maracamba', 'de'], ['Maractus', 'es'], ['Maractus', 'it'], ['Maractus', 'en'], ['マラカッチ', 'ja'], ['沙铃仙人掌', 'zh-Hans']]","[[1, 'grass']]"
557,dwebble,3,145,"[['イシズマイ', 'ja-Hrkt'], ['Ishizumai', 'roomaji'], ['돌살이', 'ko'], ['石居蟹', 'zh-Hant'], ['Crabicoque', 'fr'], ['Lithomith', 'de'], ['Dwebble', 'es'], ['Dwebble', 'it'], ['Dwebble', 'en'], ['イシズマイ', 'ja'], ['石居蟹', 'zh-Hans']]","[[1, 'bug'], [2, 'rock']]"
558,crustle,14,2000,"[['イワパレス', 'ja-Hrkt'], ['Iwapalace', 'roomaji'], ['암팰리스', 'ko'], ['岩殿居蟹', 'zh-Hant'], ['Crabaraque', 'fr'], ['Castellith', 'de'], ['Crustle', 'es'], ['Crustle', 'it'], ['Crustle', 'en'], ['イワパレス', 'ja'], ['岩殿居蟹', 'zh-Hans']]","[[1, 'bug'], [2, 'rock']]"
559,scraggy,6,118,"[['ズルッグ', 'ja-Hrkt'], ['Zuruggu', 'roomaji'], ['곤율랭', 'ko'], ['滑滑小子', 'zh-Hant'], ['Baggiguane', 'fr'], ['Zurrokex', 'de'], ['Scraggy', 'es'], ['Scraggy', 'it'], ['Scraggy', 'en'], ['ズルッグ', 'ja'], ['滑滑小子', 'zh-Hans']]","[[1, 'dark'], [2, 'fighting']]"
560,scrafty,11,300,"[['ズルズキン', 'ja-Hrkt'], ['Zuruzukin', 'roomaji'], ['곤율거니', 'ko'], ['頭巾混混', 'zh-Hant'], ['Baggaïd', 'fr'], ['Irokex', 'de'], ['Scrafty', 'es'], ['Scrafty', 'it'], ['Scrafty', 'en'], ['ズルズキン', 'ja'], ['头巾混混', 'zh-Hans']]","[[1, 'dark'], [2, 'fighting']]"
561,sigilyph,14,140,"[['シンボラー', 'ja-Hrkt'], ['Symboler', 'roomaji'], ['심보러', 'ko'], ['象徵鳥', 'zh-Hant'], ['Cryptéro', 'fr'], ['Symvolara', 'de'], ['Sigilyph', 'es'], ['Sigilyph', 'it'], ['Sigilyph', 'en'], ['シンボラー', 'ja'], ['象征鸟', 'zh-Hans']]","[[1, 'psychic'], [2, 'flying']]"
562,yamask,5,15,"[['デスマス', 'ja-Hrkt'], ['Desumasu', 'roomaji'], ['데스마스', 'ko'], ['哭哭面具', 'zh-Hant'], ['Tutafeh', 'fr'], ['Makabaja', 'de'], ['Yamask', 'es'], ['Yamask', 'it'], ['Yamask', 'en'], ['デスマス', 'ja'], ['哭哭面具', 'zh-Hans']]","[[1, 'ghost']]"
